Customer Code,Customer Name,Customer Group,Profit Center,Document No.,Document Type,Invoice Date,Due Date,Reference No.,Reference Date,Balanace Due,Due Days,Doubtful Debt,Not Due,Billing Type,Sales Group,Sales Organization,Division,Billing Document,000to30Days,31to60Days,61to90Days,91to120Days,121to150Days,151to180Days,Above 180 Days,Legal,Written Off
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002109,RV,30-06-2023,30-06-2023,DI2310200591,30-06-2023,"16,520.00",263,"16,520.00",0.00,ZDOM,G04,1000,01,0090018960,0.00,0.00,0.00,0.00,0.00,0.00,"16,520.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002110,RV,30-06-2023,30-06-2023,DI2310200592,30-06-2023,"1,65,200.00",263,"1,65,200.00",0.00,ZDOM,G04,1000,01,0090018961,0.00,0.00,0.00,0.00,0.00,0.00,"1,65,200.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002111,RV,30-06-2023,30-06-2023,DI2310200593,30-06-2023,"29,736.00",263,"29,736.00",0.00,ZDOM,G04,1000,01,0090018962,0.00,0.00,0.00,0.00,0.00,0.00,"29,736.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002112,RV,30-06-2023,30-06-2023,DI2310200594,30-06-2023,"26,432.00",263,"26,432.00",0.00,ZDOM,G04,1000,01,0090018963,0.00,0.00,0.00,0.00,0.00,0.00,"26,432.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002113,RV,30-06-2023,30-06-2023,DI2310200595,30-06-2023,"26,432.00",263,"26,432.00",0.00,ZDOM,G04,1000,01,0090018964,0.00,0.00,0.00,0.00,0.00,0.00,"26,432.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002114,RV,30-06-2023,30-06-2023,DI2310200596,30-06-2023,"16,520.00",263,"16,520.00",0.00,ZDOM,G04,1000,01,0090018965,0.00,0.00,0.00,0.00,0.00,0.00,"16,520.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002115,RV,30-06-2023,30-06-2023,DI2310200597,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018966,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002116,RV,30-06-2023,30-06-2023,DI2310200598,30-06-2023,"9,912.00",263,"9,912.00",0.00,ZDOM,G04,1000,01,0090018967,0.00,0.00,0.00,0.00,0.00,0.00,"9,912.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002117,RV,30-06-2023,30-06-2023,DI2310200599,30-06-2023,"9,912.00",263,"9,912.00",0.00,ZDOM,G04,1000,01,0090018968,0.00,0.00,0.00,0.00,0.00,0.00,"9,912.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002118,RV,30-06-2023,30-06-2023,DI2310200600,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018969,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002119,RV,30-06-2023,30-06-2023,DI2310200601,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018970,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002120,RV,30-06-2023,30-06-2023,DI2310200602,30-06-2023,"39,648.00",263,"39,648.00",0.00,ZDOM,G04,1000,01,0090018971,0.00,0.00,0.00,0.00,0.00,0.00,"39,648.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002121,RV,30-06-2023,30-06-2023,DI2310200603,30-06-2023,"69,384.00",263,"69,384.00",0.00,ZDOM,G04,1000,01,0090018972,0.00,0.00,0.00,0.00,0.00,0.00,"69,384.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002122,RV,30-06-2023,30-06-2023,DI2310200604,30-06-2023,"1,12,336.00",263,"1,12,336.00",0.00,ZDOM,G04,1000,01,0090018973,0.00,0.00,0.00,0.00,0.00,0.00,"1,12,336.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002123,RV,30-06-2023,30-06-2023,DI2310200605,30-06-2023,"32,379.00",263,"32,379.00",0.00,ZDOM,G04,1000,01,0090018974,0.00,0.00,0.00,0.00,0.00,0.00,"32,379.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002124,RV,30-06-2023,30-06-2023,DI2310200606,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018975,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002125,RV,30-06-2023,30-06-2023,DI2310200607,30-06-2023,"39,648.00",263,"39,648.00",0.00,ZDOM,G04,1000,01,0090018976,0.00,0.00,0.00,0.00,0.00,0.00,"39,648.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002126,RV,30-06-2023,30-06-2023,DI2310200608,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018977,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002127,RV,30-06-2023,30-06-2023,DI2310200609,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018978,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002128,RV,30-06-2023,30-06-2023,DI2310200610,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018979,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090002129,RV,30-06-2023,30-06-2023,DI2310200611,30-06-2023,"33,040.00",263,"33,040.00",0.00,ZDOM,G04,1000,01,0090018980,0.00,0.00,0.00,0.00,0.00,0.00,"33,040.00",,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001101,0090002131,RV,30-06-2023,30-06-2023,DI2310200613,30-06-2023,"68,549.00",263,"68,549.00",0.00,IV,,1000,01,0090018982,0.00,0.00,0.00,0.00,0.00,0.00,"68,549.00",,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090002132,RV,01-07-2023,01-07-2023,DI2310300215,01-07-2023,"1,42,551.00",262,"1,42,551.00",0.00,ZDOM,G09,1000,01,0090018983,0.00,0.00,0.00,0.00,0.00,0.00,"1,42,551.00",,0.00
0000002100,AISHWARYA LIFESCIENCES,,0000001101,0090002136,RV,03-07-2023,03-07-2023,DI2310200614,03-07-2023,"7,76,226.00",260,"7,76,226.00",0.00,IV,,1000,01,0090018997,0.00,0.00,0.00,0.00,0.00,0.00,"7,76,226.00",,0.00
0010000577,TORRENT PHARMACEUTICALS LTD,IV,0000001101,0090002137,RV,03-07-2023,03-07-2023,DI2310200615,03-07-2023,"5,52,115.00",260,"5,52,115.00",0.00,ZDOM,G04,1000,01,0090019006,0.00,0.00,0.00,0.00,0.00,0.00,"5,52,115.00",,0.00
0010000577,TORRENT PHARMACEUTICALS LTD,IV,0000001101,0090002138,RV,03-07-2023,03-07-2023,DI2310200616,03-07-2023,"14,94,958.00",260,"14,94,958.00",0.00,ZDOM,G04,1000,01,0090019007,0.00,0.00,0.00,0.00,0.00,0.00,"14,94,958.00",,0.00
0010008497,HAPUR ENTERPRISES,Et,0000001304,0090002139,RV,03-07-2023,03-07-2023,DI2310700093,03-07-2023,"24,264.00",260,"24,264.00",0.00,ZDOM,G09,1000,01,0090019008,0.00,0.00,0.00,0.00,0.00,0.00,"24,264.00",,0.00
0010008923,D K DRUG DISTRIBUTOR,Et,0000001306,0090002140,RV,04-07-2023,04-07-2023,DI2311800135,04-07-2023,"5,400.00",259,"5,400.00",0.00,ZDOM,G08,1000,01,0090019020,0.00,0.00,0.00,0.00,0.00,0.00,"5,400.00",,0.00
0010000067,VCARE PHARMA,CC,0000001200,0090002141,RV,01-07-2023,01-07-2023,CN2310300065,01-07-2023,-161.00,262,-161.00,0.00,ZRCN,G08,1000,01,0090019026,0.00,0.00,0.00,0.00,0.00,0.00,-161.00,,0.00
0010004847,LABORATE PHARMACEUTICALS INDIA LTD.,IV,0000001101,0090002142,RV,04-07-2023,04-07-2023,DI2310200617,04-07-2023,"9,380.00",259,"9,380.00",0.00,ZDOM,G04,1000,01,0090019027,0.00,0.00,0.00,0.00,0.00,0.00,"9,380.00",,0.00
0010008926,MED PHARMA,Et,0000001301,0090002143,RV,05-07-2023,05-07-2023,DI2311000320,05-07-2023,"24,640.00",258,"24,640.00",0.00,ZDOM,G09,1000,01,0090019042,0.00,0.00,0.00,0.00,0.00,0.00,"24,640.00",,0.00
0010008943,RAMJI AGENCIES,Et,0000001302,0090002145,RV,05-07-2023,05-07-2023,DI2310900321,05-07-2023,"17,603.00",258,"17,603.00",0.00,ZDOM,G09,1000,01,0090019045,0.00,0.00,0.00,0.00,0.00,0.00,"17,603.00",,0.00
0010008668,TECHNO HEALTH CARE,CC,0000001200,0090002146,RV,05-07-2023,05-07-2023,CN2310300066,05-07-2023,"-3,313.00",258,"-3,313.00",0.00,ZRCN,G08,1000,01,0090019051,0.00,0.00,0.00,0.00,0.00,0.00,"-3,313.00",,0.00
0010008668,TECHNO HEALTH CARE,CC,0000001200,0090002147,RV,05-07-2023,05-07-2023,CN2310300067,05-07-2023,"-11,096.00",258,"-11,096.00",0.00,ZRCN,G08,1000,01,0090019052,0.00,0.00,0.00,0.00,0.00,0.00,"-11,096.00",,0.00
0010008668,TECHNO HEALTH CARE,CC,0000001200,0090002148,RV,05-07-2023,05-07-2023,CN2310300068,05-07-2023,-605.00,258,-605.00,0.00,ZRCN,G08,1000,01,0090019053,0.00,0.00,0.00,0.00,0.00,0.00,-605.00,,0.00
0010008668,TECHNO HEALTH CARE,CC,0000001200,0090002149,RV,05-07-2023,05-07-2023,CN2310300069,05-07-2023,-564.00,258,-564.00,0.00,ZRCN,G08,1000,01,0090019054,0.00,0.00,0.00,0.00,0.00,0.00,-564.00,,0.00
0010009344,JAGDAMBA DISTRIBUTOR,Et,0000001302,0090002150,RV,05-07-2023,05-07-2023,DI2310900322,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019055,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010009342,RADHEY KRISHNA MEDICAL AGENCY,Et,0000001302,0090002151,RV,05-07-2023,05-07-2023,DI2310900323,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019056,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008846,AARK PHARMA,Et,0000001302,0090002152,RV,05-07-2023,05-07-2023,DI2310900324,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019057,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008943,RAMJI AGENCIES,Et,0000001302,0090002153,RV,05-07-2023,05-07-2023,DI2310900325,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019058,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008305,CARE PHARMA,Et,0000001302,0090002154,RV,05-07-2023,05-07-2023,DI2310900326,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019059,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008394,F. CHAUDHARI PHARMA,Et,0000001302,0090002155,RV,05-07-2023,05-07-2023,DI2310900327,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019061,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008848,PHARMA LINKERS,Et,0000001302,0090002156,RV,05-07-2023,05-07-2023,DI2310900328,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019062,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008720,VAISHNAVI PHARMA,Et,0000001302,0090002157,RV,05-07-2023,05-07-2023,DI2310900329,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019063,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008846,AARK PHARMA,Et,0000001302,0090002158,RV,05-07-2023,05-07-2023,DI2310900330,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019064,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008387,YUVIKA PHARMACEUTICAL,Et,0000001302,0090002159,RV,05-07-2023,05-07-2023,DI2310900331,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019065,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008863,AASHI PHARMA,Et,0000001302,0090002160,RV,05-07-2023,05-07-2023,DI2310900332,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019066,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008496,SAI KRIPA TRADERS,Et,0000001302,0090002161,RV,05-07-2023,05-07-2023,DI2310900333,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019067,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008783,AASTHA DISTRIIBUTORS,,0000001302,0090002162,RV,05-07-2023,05-07-2023,DI2310900334,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019068,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008784,SADGURU MEDICAL AGENCY,,0000001302,0090002163,RV,05-07-2023,05-07-2023,DI2310900335,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019069,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008872,CHANDRA DRUG HOUSE,Et,0000001302,0090002164,RV,05-07-2023,05-07-2023,DI2310900336,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019070,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008937,SHIVA MEDICAL AGENCY,Et,0000001302,0090002165,RV,05-07-2023,05-07-2023,DI2310900337,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019071,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008699,DAISY MEDICAL AGENCY,Et,0000001302,0090002166,RV,05-07-2023,05-07-2023,DI2310900338,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019072,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008828,K.T.PHARMACEAUTICALS,Et,0000001302,0090002167,RV,05-07-2023,05-07-2023,DI2310900339,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019073,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008696,OM MEDICAL STORE,Et,0000001302,0090002168,RV,05-07-2023,05-07-2023,DI2310900340,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019074,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008871,GUPTA PHARMA,Et,0000001302,0090002169,RV,05-07-2023,05-07-2023,DI2310900341,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019075,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008435,AARADHYA MEDICAL AGENCY,Et,0000001302,0090002170,RV,05-07-2023,05-07-2023,DI2310900342,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019076,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008883,SPY PHARMACEUTICALS,Et,0000001302,0090002171,RV,05-07-2023,05-07-2023,DI2310900343,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019077,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008384,THE NOBLE ENTERPRISES,,0000001302,0090002172,RV,05-07-2023,05-07-2023,DI2310900344,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019078,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010009291,UJJWAL MEDICAL AGENCY,Ge,0000001302,0090002173,RV,05-07-2023,05-07-2023,DI2310900345,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019079,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008908,RATAN PHARMA,Et,0000001302,0090002174,RV,05-07-2023,05-07-2023,DI2310900346,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019080,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008911,PRADEEP MEDICAL AGENCY,Et,0000001302,0090002175,RV,05-07-2023,05-07-2023,DI2310900347,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019081,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008865,C.L. ENTERPRISES,Et,0000001302,0090002176,RV,05-07-2023,05-07-2023,DI2310900348,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019082,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010008871,GUPTA PHARMA,Et,0000001302,0090002177,RV,05-07-2023,05-07-2023,DI2310900349,05-07-2023,"14,400.00",258,"14,400.00",0.00,ZDOM,G09,1000,01,0090019083,0.00,0.00,0.00,0.00,0.00,0.00,"14,400.00",,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090002178,RV,05-07-2023,05-07-2023,DI2310200619,05-07-2023,"50,450.00",258,"50,450.00",0.00,ZDOM,G04,1000,01,0090019086,0.00,0.00,0.00,0.00,0.00,0.00,"50,450.00",,0.00
0010001054,SRISHTI PHARMA,Et,0000001302,0090002179,RV,05-07-2023,05-07-2023,DI2310900350,05-07-2023,"4,752.00",258,"4,752.00",0.00,ZDOM,G09,1000,01,0090019087,0.00,0.00,0.00,0.00,0.00,0.00,"4,752.00",,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090002180,RV,05-07-2023,05-07-2023,DI2310200620,05-07-2023,"51,654.00",258,"51,654.00",0.00,ZDOM,G04,1000,01,0090019089,0.00,0.00,0.00,0.00,0.00,0.00,"51,654.00",,0.00
0010008696,OM MEDICAL STORE,Et,0000001302,0090002181,RV,06-07-2023,06-07-2023,DI2310900351,06-07-2023,"24,552.00",257,"24,552.00",0.00,ZDOM,G09,1000,01,0090019097,0.00,0.00,0.00,0.00,0.00,0.00,"24,552.00",,0.00
0000001200,AISHWARYA HEALTHCARE,,0000001101,0090002182,RV,06-07-2023,06-07-2023,DI2310200621,06-07-2023,"5,18,700.00",257,"5,18,700.00",0.00,ZST2,,1000,01,0090019108,0.00,0.00,0.00,0.00,0.00,0.00,"5,18,700.00",,0.00
0010008937,SHIVA MEDICAL AGENCY,Et,0000001302,0090002183,RV,07-07-2023,07-07-2023,DI2310900352,07-07-2023,"5,924.00",256,"5,924.00",0.00,ZDOM,G09,1000,01,0090019113,0.00,0.00,0.00,0.00,0.00,0.00,"5,924.00",,0.00
0010000772,VARIANT ORGANICS,IV,0000001101,0090002184,RV,07-07-2023,07-07-2023,DI2310200622,07-07-2023,"1,59,869.00",256,"1,59,869.00",0.00,ZDOM,G04,1000,01,0090019115,0.00,0.00,0.00,0.00,0.00,0.00,"1,59,869.00",,0.00
0010000772,VARIANT ORGANICS,IV,0000001101,0090002185,RV,07-07-2023,07-07-2023,DI2310200623,07-07-2023,"17,777.00",256,"17,777.00",0.00,ZDOM,G04,1000,01,0090019116,0.00,0.00,0.00,0.00,0.00,0.00,"17,777.00",,0.00
0010008696,OM MEDICAL STORE,Et,0000001302,0090002186,RV,07-07-2023,07-07-2023,DI2310900353,07-07-2023,"9,473.00",256,"9,473.00",0.00,ZDOM,G09,1000,01,0090019117,0.00,0.00,0.00,0.00,0.00,0.00,"9,473.00",,0.00
0010008840,SAMALESHWARI PHARMA PVT LTD,Et,0000001305,0090002187,RV,07-07-2023,07-07-2023,DI2312100228,07-07-2023,"7,309.00",256,"7,309.00",0.00,ZDOM,G09,1000,01,0090019126,0.00,0.00,0.00,0.00,0.00,0.00,"7,309.00",,0.00
0010008536,D.R.PHARMACEUTICALS,Et,0000001305,0090002188,RV,07-07-2023,07-07-2023,DI2312100229,07-07-2023,"7,880.00",256,"7,880.00",0.00,ZDOM,G09,1000,01,0090019127,0.00,0.00,0.00,0.00,0.00,0.00,"7,880.00",,0.00
0010008535,BISWAJEET PHARMACEUTICALS,Et,0000001305,0090002189,RV,07-07-2023,07-07-2023,DI2312100230,07-07-2023,"4,435.00",256,"4,435.00",0.00,ZDOM,G09,1000,01,0090019128,0.00,0.00,0.00,0.00,0.00,0.00,"4,435.00",,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090002190,RV,08-07-2023,08-07-2023,DI2310200624,08-07-2023,"1,13,682.00",255,"1,13,682.00",0.00,ZDOM,G04,1000,01,0090019134,0.00,0.00,0.00,0.00,0.00,0.00,"1,13,682.00",,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090002191,RV,08-07-2023,08-07-2023,DI2310200625,08-07-2023,"1,73,287.00",255,"1,73,287.00",0.00,ZDOM,G04,1000,01,0090019137,0.00,0.00,0.00,0.00,0.00,0.00,"1,73,287.00",,0.00
0010008377,SANGEETA DISTRIBUTOR,,0000001305,0090002192,RV,08-07-2023,08-07-2023,DI2312100231,08-07-2023,"32,221.00",255,"32,221.00",0.00,ZDOM,G09,1000,01,0090019139,0.00,0.00,0.00,0.00,0.00,0.00,"32,221.00",,0.00
0010007245,ARVINCARE,IV,0000001101,0090002193,RV,08-07-2023,08-07-2023,DI2310200626,08-07-2023,"2,19,222.00",255,"2,19,222.00",0.00,ZDOM,G04,1000,01,0090019140,0.00,0.00,0.00,0.00,0.00,0.00,"2,19,222.00",,0.00
0010008939,SURJYA DRUG DISTRIBUTOR,Et,0000001306,0090002195,RV,08-07-2023,08-07-2023,DI2311800136,08-07-2023,"9,029.00",255,"9,029.00",0.00,ZDOM,G08,1000,01,0090019142,0.00,0.00,0.00,0.00,0.00,0.00,"9,029.00",,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090002196,RV,10-07-2023,10-07-2023,DI2310200628,10-07-2023,"1,12,577.00",253,"1,12,577.00",0.00,ZDOM,G04,1000,01,0090019143,0.00,0.00,0.00,0.00,0.00,0.00,"1,12,577.00",,0.00
0000002100,AISHWARYA LIFESCIENCES,,0000001101,0090002197,RV,10-07-2023,10-07-2023,DI2310200629,10-07-2023,"8,27,008.00",253,"8,27,008.00",0.00,IV,,1000,01,0090019147,0.00,0.00,0.00,0.00,0.00,0.00,"8,27,008.00",,0.00
0010008865,C.L. ENTERPRISES,Et,0000001302,0090002198,RV,10-07-2023,10-07-2023,DI2310900354,10-07-2023,"24,673.00",253,"24,673.00",0.00,ZDOM,G09,1000,01,0090019148,0.00,0.00,0.00,0.00,0.00,0.00,"24,673.00",,0.00
0000002100,AISHWARYA LIFESCIENCES,,0000001101,0090002200,RV,10-07-2023,10-07-2023,DI2310200630,10-07-2023,"6,32,072.00",253,"6,32,072.00",0.00,IV,,1000,01,0090019150,0.00,0.00,0.00,0.00,0.00,0.00,"6,32,072.00",,0.00
0010004142,MUDRA INCORPORATION,CC,0000001200,0090002201,RV,11-07-2023,11-07-2023,CN2310300070,11-07-2023,"-19,30,162.00",252,"-19,30,162.00",0.00,ZRCN,G08,1000,01,0090019151,0.00,0.00,0.00,0.00,0.00,0.00,"-19,30,162.00",,0.00
0010004142,MUDRA INCORPORATION,CC,0000001200,0090002202,RV,07-07-2023,07-07-2023,CN2310300071,07-07-2023,"-5,15,424.00",256,"-5,15,424.00",0.00,ZCNI,G08,1000,01,0090019152,0.00,0.00,0.00,0.00,0.00,0.00,"-5,15,424.00",,0.00
0010008286,FDC LIMITED,IV,0000001102,0090002203,RV,11-07-2023,11-07-2023,DI2311100067,11-07-2023,"10,28,160.00",252,"10,28,160.00",0.00,ZDOM,G04,1000,01,0090019153,0.00,0.00,0.00,0.00,0.00,0.00,"10,28,160.00",,0.00
0010005597,HI-CURE BIOTECH,Ex,0000001101,0090002205,RV,11-07-2023,11-07-2023,DI2310200631,11-07-2023,"1,33,308.00",252,"1,33,308.00",0.00,ZDOM,G03,1000,01,0090019154,0.00,0.00,0.00,0.00,0.00,0.00,"1,33,308.00",,0.00
0010008695,SALVUS PHARMA,IV,0000001101,0090002206,RV,11-07-2023,11-07-2023,DI2310200632,11-07-2023,"1,17,936.00",252,"1,17,936.00",0.00,ZDOM,G04,1000,01,0090019155,0.00,0.00,0.00,0.00,0.00,0.00,"1,17,936.00",,0.00
0010003106,ROSA LIFESCIENCES,IV,0000001101,0090002207,RV,11-07-2023,11-07-2023,DI2310200633,11-07-2023,"4,13,280.00",252,"4,13,280.00",0.00,ZDOM,G04,1000,01,0090019156,0.00,0.00,0.00,0.00,0.00,0.00,"4,13,280.00",,0.00
0010008620,AYUSH MEDICAL AGENCY,Et,0000001301,0090002210,RV,11-07-2023,11-07-2023,CN2311000045,11-07-2023,"-22,400.00",252,"-22,400.00",0.00,ZRCN,G09,1000,01,0090019159,0.00,0.00,0.00,0.00,0.00,0.00,"-22,400.00",,0.00
0010008620,AYUSH MEDICAL AGENCY,Et,0000001301,0090002211,RV,11-07-2023,11-07-2023,CN2311000046,11-07-2023,"-1,07,594.00",252,"-1,07,594.00",0.00,ZRCN,G09,1000,01,0090019160,0.00,0.00,0.00,0.00,0.00,0.00,"-1,07,594.00",,0.00
0010004932,LEEFORD HEALTHCARE LIMITED,IV,0000001101,0090002212,RV,11-07-2023,11-07-2023,DI2310200634,11-07-2023,"3,79,102.00",252,"3,79,102.00",0.00,ZDOM,G04,1000,01,0090019161,0.00,0.00,0.00,0.00,0.00,0.00,"3,79,102.00",,0.00
0010008620,AYUSH MEDICAL AGENCY,Et,0000001301,0090002213,RV,11-07-2023,11-07-2023,CN2311000047,11-07-2023,"-32,437.00",252,"-32,437.00",0.00,ZRCN,G09,1000,01,0090019162,0.00,0.00,0.00,0.00,0.00,0.00,"-32,437.00",,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090002215,RV,05-07-2023,05-07-2023,CN2310300072,05-07-2023,"-1,72,580.00",258,"-1,72,580.00",0.00,ZRCN,G08,1000,01,0090019166,0.00,0.00,0.00,0.00,0.00,0.00,"-1,72,580.00",,0.00
